D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931080278.png,1.2902,11.4686
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931072333.png,1.2942,5.3746
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931081059.png,1.2972,12.0766
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931071293.png,1.2992,4.5786
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931072203.png,1.3022,5.2776
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931081189.png,1.3042,12.1756
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931071423.png,1.3072,4.6696
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931080408.png,1.308945,11.5706
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931071163.png,1.3092,4.4756
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931072073.png,1.318595,5.1746
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931079887.png,1.324519,11.1736
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931070384.png,1.4022,3.8776
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931080537.png,1.4052,11.6716
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931079755.png,1.4412,11.0706
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931070253.png,1.5132,3.7776
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931083663.png,1.5232,14.0576
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931077278.png,1.5252,9.1756
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931070123.png,1.5262,3.6746
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931077408.png,1.5302,9.2756
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931078189.png,1.54191,9.8736
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931079232.png,1.547464,10.6726
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931069993.png,1.5522,3.5786
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931083793.png,1.5522,14.1576
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931079623.png,1.567476,10.9726
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931069862.png,1.6422,3.4726
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931079361.png,1.6442,10.7726
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931076626.png,1.6472,8.6746
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931077667.png,1.6472,9.4746
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931076756.png,1.6502,8.7736
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931078970.png,1.6502,10.4736
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931069732.png,1.6592,3.3736
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931083009.png,1.6612,13.5726
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931076886.png,1.66139,8.8716
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931083400.png,1.6682,13.8586
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931077016.png,1.671608,8.9746
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931077797.png,1.6752,9.5766
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931079100.png,1.6782,10.5726
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931077145.png,1.7512,9.0746
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931077926.png,1.755157,9.6746
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931069601.png,1.7592,3.2736
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931079490.png,1.759732,10.8686
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931078578.png,1.7652,10.1756
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931083138.png,1.7732,13.6726
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931069470.png,1.8682,3.1756
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931076493.png,1.8922,8.5756
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931082485.png,1.892573,13.1766
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931076102.png,1.9032,8.2736
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931069340.png,1.9062,3.0796
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931082614.png,1.9882,13.2736
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931076231.png,1.999387,8.365237
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931082744.png,2.0062,13.3746
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931069209.png,2.0172,2.9776
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931082353.png,2.0282,13.0736
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931075839.png,2.1162,8.0756
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931069078.png,2.130212,2.8766
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931075318.png,2.1862,7.6746
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931068948.png,2.270162,2.7746
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931082221.png,2.2872,12.9746
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931068689.png,2.3162,2.5776
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931075187.png,2.4012,7.5766
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931068818.png,2.4152,2.6756
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931082090.png,2.4492,12.8746
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931068559.png,2.4842,2.4826
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931081829.png,2.5272,12.6726
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931074402.png,2.5662,6.9806
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931081959.png,2.6152,12.7726
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931068429.png,2.6162,2.3796
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931081698.png,2.7152,12.5746
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931068299.png,2.7535,2.2776
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931074271.png,2.8042,6.8786
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931081567.png,2.8522,12.4706
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931068040.png,2.8692,2.0806
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931074010.png,2.9432,6.6786
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931081436.png,2.9652,12.3706
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931067910.png,3.0072,1.9746
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931074140.png,3.0242,6.7766
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931070760.png,3.1142,4.1786
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931073879.png,3.132691,6.5796
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931067780.png,3.158903,1.8756
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931081305.png,3.1692,12.2746
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931080003.png,3.176115,11.2756
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931071019.png,3.1932,4.3766
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931073228.png,3.2012,6.0776
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931070630.png,3.2112,4.0756
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931080133.png,3.22058,11.3706
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931070889.png,3.2362,4.2716
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931073488.png,3.236607,6.2766
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931072838.png,3.2532,5.7746
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931070500.png,3.2852,3.9776
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931080263.png,3.293396,11.4686
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931081044.png,3.2982,12.0766
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931072448.png,3.310637,5.4786
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931071278.png,3.333612,4.5786
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931081174.png,3.3412,12.1756
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931080393.png,3.3422,11.5716
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931071798.png,3.3532,4.9746
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931079900.png,3.3712,11.2276
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931071928.png,3.3822,5.0776
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931079872.png,3.3852,11.1736
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931071668.png,3.390757,4.8776
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931070370.png,3.4042,3.8776
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931071956.png,3.4042,5.1276
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931080421.png,3.4152,11.6266
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931071826.png,3.4172,5.0276
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931080523.png,3.4182,11.6716
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931072086.png,3.4212,5.2296
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931070398.png,3.4362,3.9276
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931080653.png,3.4432,11.7756
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931071176.png,3.4512,4.5266
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931080291.png,3.472035,11.5246
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931067671.png,3.4822,1.8276
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931071306.png,3.48397,4.6206
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931072216.png,3.4852,5.3246
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931081072.png,3.4982,12.1266
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931072476.png,3.5012,5.5286
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931080913.png,3.50902,11.9766
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931079770.png,3.520931,11.1236
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931070240.png,3.5252,3.7776
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931083650.png,3.5392,14.0586
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931080942.png,3.5502,12.0256
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931077265.png,3.5562,9.1746
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931079219.png,3.5682,10.6726
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931080812.png,3.5682,11.9266
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931077395.png,3.5722,9.2756
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931070110.png,3.5762,3.6746
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931078176.png,3.5892,9.8736
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931083549.png,3.6012,14.0096
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931077525.png,3.6052,9.3776
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931079610.png,3.6092,10.9736
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931083519.png,3.6192,13.9576
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931078828.png,3.6222,10.3756
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931080682.png,3.62277,11.8246
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931069980.png,3.6242,3.5776
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931083780.png,3.6262,14.1576
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931069880.png,3.651547,3.5266
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931077655.png,3.6522,9.4746
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931083810.png,3.6522,14.2126
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931079349.png,3.652735,10.7726
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931080552.png,3.655302,11.7246
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931078306.png,3.6602,9.9786
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931076614.png,3.6642,8.6746
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931069850.png,3.6672,3.4716
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931076744.png,3.670313,8.7736
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931082997.png,3.6852,13.5726
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931079249.png,3.700862,10.7296
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931076874.png,3.712834,8.8716
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931069720.png,3.7192,3.3736
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931078206.png,3.7202,9.9266
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931070010.png,3.729892,3.6226
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931078858.png,3.7342,10.4236
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931077785.png,3.7352,9.5766
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931083388.png,3.7372,13.8586
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931077004.png,3.7452,8.9746
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931079088.png,3.747054,10.5726
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931077134.png,3.7552,9.0746
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931083419.png,3.7582,13.9116
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931077915.png,3.7592,9.6746
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931079479.png,3.766155,10.8686
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931078045.png,3.7682,9.7746
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931079510.png,3.768697,10.9256
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931077425.png,3.7712,9.3236
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931070140.png,3.7732,3.7246
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931078598.png,3.7762,10.2246
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931083127.png,3.7852,13.6726
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931079119.png,3.7892,10.6296
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931077165.png,3.8062,9.1246
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931069621.png,3.811334,3.3236
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931083257.png,3.8212,13.7566
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931077816.png,3.8322,9.6246
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931083028.png,3.8372,13.6246
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931077035.png,3.8432,9.0236
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931078468.png,3.8442,10.1246
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931076905.png,3.847053,8.9256
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931082866.png,3.8492,13.4736
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931069751.png,3.8572,3.4266
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931078337.png,3.8582,10.0256
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931076775.png,3.881532,8.8246
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931077686.png,3.8832,9.5246
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931079380.png,3.8912,10.8276
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931069460.png,3.8932,3.1756
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931078989.png,3.8932,10.5246
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931076515.png,3.9052,8.6266
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931083289.png,3.9212,13.8076
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931076483.png,3.9332,8.5756
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931082475.png,3.9422,13.1766
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931076092.png,3.974128,8.2736
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931069330.png,3.9872,3.0796
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931082605.png,3.9902,13.2736
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931076222.png,4.0162,8.3646
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931082768.png,4.029967,13.4216
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931069233.png,4.0612,3.0266
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931082344.png,4.0852,13.0736
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931076125.png,4.1242,8.3236
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931069363.png,4.143681,3.1266
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931075831.png,4.1472,8.0756
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931082508.png,4.1572,13.2256
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931075701.png,4.159727,7.974804
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931069070.png,4.173807,2.8766
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931076386.png,4.1822,8.5226
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931082378.png,4.2092,13.1256
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931075605.png,4.2132,7.9256
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931069104.png,4.2252,2.9236
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931075865.png,4.225589,8.1276
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931082248.png,4.2912,13.0226
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931075475.png,4.3292,7.8236
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931068940.png,4.336856,2.7746
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931082213.png,4.341484,12.9746
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931068975.png,4.3452,2.8266
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931075345.png,4.3612,7.7296
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931068681.png,4.3792,2.5776
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931075215.png,4.4092,7.6296
D:\capstoneRoot\data\ASPIRE_forDistro\1 Downlooking\RGB\image_2931068846.png,4.4462,2.7256
