D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_9332.png,5.1072,8.4796
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_12650.png,5.1072,10.856604
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_8964.png,5.107262,8.208847
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_11766.png,5.10731,10.228931
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_13093.png,5.107455,11.171579
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_9406.png,5.107628,8.534311
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_1075.png,5.1082,2.5276
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_1959.png,5.1082,3.0506
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_2623.png,5.1082,3.5726
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_3287.png,5.1082,4.0976
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_4024.png,5.1082,4.6316
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_4761.png,5.1082,5.1586
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_5499.png,5.1082,5.7006
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_6236.png,5.1082,6.2266
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_6973.png,5.1082,6.757098
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_7710.png,5.1082,7.2956
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_8448.png,5.1082,7.8336
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_9185.png,5.1082,8.371071
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_9922.png,5.1082,8.9136
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_10660.png,5.1082,9.4446
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_11397.png,5.1082,9.9636
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_12134.png,5.1082,10.4916
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_12872.png,5.1082,11.015888
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_18917.png,5.1082,15.3516
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_19876.png,5.6102,15.4286
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_25553.png,5.6102,11.259326
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_26290.png,5.6102,10.7106
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_27028.png,5.6102,10.1736
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_27765.png,5.6102,9.6376
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_28502.png,5.6102,9.0986
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_29240.png,5.6102,8.557196
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_29977.png,5.6102,8.0116
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_30714.png,5.6102,7.4626
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_31452.png,5.6102,6.927486
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_32189.png,5.6102,6.3856
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_32926.png,5.6102,5.84147
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_33664.png,5.6102,5.3016
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_34401.png,5.6102,4.7636
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_35138.png,5.6102,4.215983
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_35802.png,5.6102,3.6966
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_36465.png,5.6102,3.1776
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_37129.png,5.6102,2.6586
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_20023.png,5.610581,15.314076
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_37424.png,5.650618,2.526716
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_38603.png,6.1142,3.0606
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_39267.png,6.1142,3.582897
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_40004.png,6.1142,4.1576
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_40815.png,6.1142,4.7366
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_41626.png,6.1142,5.3186
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_42437.png,6.1142,5.9066
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_43248.png,6.1142,6.4806
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_44059.png,6.1142,7.0666
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_44870.png,6.1142,7.6546
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_45608.png,6.1142,8.18909
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_46345.png,6.1142,8.7256
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_47082.png,6.1142,9.2596
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_47820.png,6.1142,9.777872
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_49147.png,6.1142,10.7206
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_49884.png,6.1142,11.2376
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_44723.png,6.114531,7.547923
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_40668.png,6.114568,4.635073
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_45534.png,6.114584,8.135136
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_43543.png,6.11463,6.692889
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_44944.png,6.114653,7.708959
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_49663.png,6.114672,11.084016
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_48262.png,6.11469,10.09413
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_42069.png,6.11473,5.64301
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_38235.png,6.114781,2.771276
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_49073.png,6.114811,10.667768
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_39857.png,6.114824,4.046102
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_48852.png,6.114851,10.511552
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_44502.png,6.115095,7.387914
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_49294.png,6.115139,10.824416
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_42511.png,6.115155,5.955736
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_47451.png,6.115168,9.522471
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_37866.png,6.1152,2.5276
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_39931.png,6.1152,4.1036
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_40742.png,6.1152,4.6866
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_41553.png,6.1152,5.2656
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_42364.png,6.1152,5.8556
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_43175.png,6.1152,6.4296
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_43986.png,6.1152,7.0146
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_44797.png,6.1152,7.6036
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_45681.png,6.1152,8.2416
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_46640.png,6.1152,8.942018
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_47377.png,6.1152,9.468845
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_48115.png,6.1152,9.9896
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_48926.png,6.1152,10.5636
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_49737.png,6.1152,11.1366
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_55561.png,6.1152,15.3016
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_64704.png,6.6072,9.4396
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_65441.png,6.6072,8.899315
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_66178.png,6.6072,8.3546
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_66916.png,6.6072,7.8016
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_67653.png,6.6072,7.2606
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_68390.png,6.6072,6.7186
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_69128.png,6.6072,6.173862
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_69865.png,6.6072,5.6296
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_70602.png,6.6072,5.0876
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_71340.png,6.6072,4.545234
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_72003.png,6.6072,4.0436
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_72667.png,6.6072,3.5236
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_73330.png,6.6072,3.0046
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_64556.png,6.608195,9.549581
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_56446.png,6.6082,15.5116
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_62197.png,6.6082,11.2866
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_62934.png,6.6082,10.7356
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_63672.png,6.6082,10.1966
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_64409.png,6.6082,9.656195
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_65736.png,6.6082,8.6836
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_74068.png,6.6532,2.5296
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_75247.png,7.1082,3.0616
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_75911.png,7.1082,3.5876
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_76574.png,7.1082,4.1056
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_77312.png,7.1082,4.6406
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_78049.png,7.1082,5.1636
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_78786.png,7.1082,5.7066
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_79524.png,7.1082,6.228594
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_80261.png,7.1082,6.7596
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_80998.png,7.1082,7.298638
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_81736.png,7.1082,7.837677
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_82473.png,7.1082,8.3756
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_83210.png,7.1082,8.917076
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_83947.png,7.1082,9.4466
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_84684.png,7.1082,9.965397
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_85422.png,7.1082,10.4926
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_86159.png,7.1082,11.0156
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_92131.png,7.1082,15.3066
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_74510.png,7.1112,2.5296
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_92574.png,7.171095,15.5116
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_98767.png,7.6072,11.2776
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_99505.png,7.6072,10.72421
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_100242.png,7.6072,10.1836
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_100979.png,7.6072,9.641642
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_101716.png,7.6072,9.0986
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_102454.png,7.6072,8.5536
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_103191.png,7.6072,8.0056
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_103928.png,7.6072,7.4536
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_104666.png,7.6072,6.914606
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_105403.png,7.6072,6.3696
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_106140.png,7.6072,5.822933
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_106878.png,7.6072,5.277785
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_107615.png,7.6072,4.7376
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_108352.png,7.6072,4.185091
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_109016.png,7.6072,3.6656
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_109679.png,7.6072,3.1456
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_110343.png,7.6072,2.6256
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_100389.png,7.607269,10.074808
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_99136.png,7.607601,10.999205
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_99947.png,7.607849,10.402197
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_105108.png,7.607901,6.586497
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_100168.png,7.6082,10.237946
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_101790.png,7.6082,9.04484
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_105993.png,7.6082,5.9316
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_107394.png,7.6082,4.9006
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_108721.png,7.6082,3.8996
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_110564.png,7.6162,2.5276
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_111744.png,8.1142,3.0396
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_112407.png,8.1142,3.5606
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_113071.png,8.1142,4.080923
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_113808.png,8.1142,4.6146
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_114545.png,8.1142,5.1396
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_115283.png,8.1142,5.679734
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_116094.png,8.1142,6.2596
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_117126.png,8.114914,7.009746
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_115504.png,8.115196,5.842589
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_116241.png,8.1152,6.3666
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_116979.png,8.1152,6.900962
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_117716.png,8.1152,7.4426
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_118453.png,8.1152,7.9826
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_119190.png,8.1152,8.5216
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_119928.png,8.1152,9.0656
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_120665.png,8.1152,9.5956
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_121402.png,8.1152,10.1186
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_122140.png,8.1152,10.6446
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_122877.png,8.1152,11.1676
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_128628.png,8.1152,15.3176
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_135264.png,8.6082,11.2776
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_136001.png,8.6082,10.7206
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_136738.png,8.6082,10.1836
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_137476.png,8.6082,9.6396
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_138213.png,8.6082,9.097359
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_138950.png,8.6082,8.5546
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_139687.png,8.6082,8.0026
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_140425.png,8.6082,7.454452
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_141162.png,8.6082,6.9146
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_141899.png,8.6082,6.369273
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_142637.png,8.6082,5.8226
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_143374.png,8.6082,5.2776
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_144111.png,8.6082,4.741157
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_144849.png,8.6082,4.1866
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_145512.png,8.6082,3.6716
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_146176.png,8.6082,3.149063
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_146839.png,8.6082,2.6276
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_157899.png,9.1022,10.1076
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_158636.png,9.1022,10.6316
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_159373.png,9.1022,11.1576
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_157456.png,9.102868,9.789603
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_158857.png,9.102911,10.788755
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_157825.png,9.102935,10.05366
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_156424.png,9.1032,9.054963
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_157162.png,9.1032,9.5836
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_158046.png,9.1032,10.213235
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_158931.png,9.1032,10.8426
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_165198.png,9.1032,15.3516
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_152443.png,9.1042,6.143667
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_153180.png,9.1042,6.6756
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_153917.png,9.1042,7.2126
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_154655.png,9.1042,7.7546
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_155392.png,9.1042,8.29152
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_156129.png,9.1042,8.8376
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_147650.png,9.1052,2.5686
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_148314.png,9.1052,3.0876
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_148977.png,9.1052,3.6086
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_149641.png,9.1052,4.119045
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_150378.png,9.1052,4.6546
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_151116.png,9.1052,5.1836
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_151853.png,9.1052,5.7236
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_153106.png,9.1052,6.6186
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_147577.png,9.1072,2.5296
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_165567.png,9.1512,15.5126
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_171834.png,9.6032,11.2456
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_172497.png,9.6032,10.7436
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_173235.png,9.6032,10.2016
D:\capstoneRoot\data\ASPIRE_forDistro\2 Sidelooking\LWIR\image_173972.png,9.6032,9.659077
